SalesOrderID,OrderDate,ShipDate,OrderStatus
71467,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71468,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71469,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71470,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71471,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71472,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71473,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71474,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71475,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71476,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71477,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71478,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71479,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71480,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71481,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71482,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71483,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71484,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71485,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71486,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71487,2014-04-26 00:00:00.000,2014-05-03 00:00:00.000,5
71351,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71352,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71353,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71354,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71355,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71356,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71357,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71358,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71359,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71360,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71361,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71362,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71363,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71364,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71365,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71366,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71367,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71368,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71369,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71370,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71371,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71372,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71373,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71374,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71375,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71376,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71377,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71378,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71379,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71380,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71381,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71382,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71383,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71384,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71385,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71386,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71387,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71388,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71389,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71390,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71391,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71392,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71393,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71394,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71395,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71396,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71397,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71398,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71399,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71400,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71401,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71402,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71403,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71404,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71405,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71406,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71407,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71408,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71409,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71410,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71411,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71412,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71413,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71414,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71415,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71416,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71417,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71418,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71419,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71420,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71421,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71422,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71423,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71424,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71425,2014-04-25 00:00:00.000,2014-05-02 00:00:00.000,5
71282,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71283,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71284,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71285,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71286,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71287,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71288,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71289,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71290,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71291,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71292,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71293,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71294,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71295,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71296,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71297,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71298,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71299,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71300,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71301,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71302,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71303,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71304,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71305,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71306,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71307,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71308,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71309,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71310,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71311,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71312,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71313,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71314,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71315,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71316,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71317,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71318,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71319,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71320,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71321,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71322,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71323,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71324,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71325,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71326,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71327,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71328,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71329,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71330,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71331,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71332,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71333,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71334,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71335,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71336,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71337,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71338,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71339,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71340,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71341,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71342,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71343,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71344,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71345,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71346,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71347,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71348,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71349,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71350,2014-04-24 00:00:00.000,2014-05-01 00:00:00.000,5
71220,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71221,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71222,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71223,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71224,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71225,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71226,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71227,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71228,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71229,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71230,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71231,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71232,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71233,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71234,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71235,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71236,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71237,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71238,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71239,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71240,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71241,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71242,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71243,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71244,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71245,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71246,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71247,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71248,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71249,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71250,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71251,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71252,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71253,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71254,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71255,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71256,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71257,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71258,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71259,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71260,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71261,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71262,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71263,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71264,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71265,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71266,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71267,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71268,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71269,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71270,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71271,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71272,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71273,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71274,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71275,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71276,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71277,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71278,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71279,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71280,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71281,2014-04-23 00:00:00.000,2014-04-30 00:00:00.000,5
71152,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71153,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71154,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71155,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71156,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71157,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71158,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71159,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71160,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71161,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71162,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71163,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71164,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71165,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71166,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71167,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71168,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71169,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71170,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71171,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71172,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71173,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71174,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71175,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71176,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71177,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71178,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71179,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71180,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71181,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71182,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71183,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71184,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71185,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71186,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71187,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71188,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71189,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71190,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71191,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71192,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71193,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71194,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71195,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71196,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71197,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71198,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71199,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71200,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71201,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71202,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71203,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71204,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71205,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71206,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71207,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71208,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71209,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71210,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71211,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71212,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71213,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71214,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71215,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71216,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71217,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71218,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71219,2014-04-22 00:00:00.000,2014-04-29 00:00:00.000,5
71093,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71094,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71095,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71096,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71097,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71098,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71099,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71100,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71101,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71102,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71103,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71104,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71105,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71106,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71107,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71108,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71109,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71110,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71111,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71112,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71113,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71114,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71115,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71116,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71117,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71118,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71119,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71120,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71121,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71122,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71123,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71124,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71125,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71126,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71127,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71128,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71129,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71130,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71131,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71132,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71133,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71134,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71135,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71136,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71137,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71138,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71139,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71140,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71141,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71142,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71143,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71144,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71145,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71146,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71147,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71148,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71149,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71150,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71151,2014-04-21 00:00:00.000,2014-04-28 00:00:00.000,5
71024,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71025,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71026,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71027,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71028,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71029,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71030,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71031,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71032,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71033,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71034,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71035,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71036,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71037,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71038,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71039,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71040,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71041,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71042,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71043,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71044,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71045,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71046,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71047,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71048,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71049,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71050,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71051,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71052,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71053,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71054,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71055,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71056,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71057,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71058,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71059,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71060,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71061,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71062,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71063,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71064,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71065,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71066,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71067,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
71068,2014-04-20 00:00:00.000,2014-04-27 00:00:00.000,5
